cycle,sm,cta,warp,pc,instruction,event,active_mask,eligible,selected,stall_reason,memory_transaction_count,cache_result,divergence_depth
5,0,0,5,0,"MOV.WARPID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
5,1,0,12,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
5,1,0,13,0,"MOV.WARPID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
5,1,0,13,0,"MOV.WARPID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
6,0,0,5,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
6,0,0,6,0,"MOV.WARPID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
6,0,0,6,0,"MOV.WARPID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
6,1,0,13,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
6,1,0,14,0,"MOV.WARPID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
6,1,0,14,0,"MOV.WARPID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
7,0,0,6,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
7,0,0,7,0,"MOV.WARPID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
7,0,0,7,0,"MOV.WARPID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
7,1,0,14,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
7,1,0,15,0,"MOV.WARPID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
7,1,0,15,0,"MOV.WARPID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
8,0,0,7,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
8,0,0,0,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
8,0,0,0,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
8,1,0,15,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
8,1,0,8,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
8,1,0,8,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
9,0,0,0,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
9,0,0,1,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
9,0,0,1,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
9,1,0,8,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
9,1,0,9,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
9,1,0,9,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
10,0,0,1,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
10,0,0,2,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
10,0,0,2,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
10,1,0,9,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
10,1,0,10,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
10,1,0,10,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
11,0,0,2,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
11,0,0,3,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
11,0,0,3,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
11,1,0,10,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
11,1,0,11,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
11,1,0,11,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
12,0,0,3,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
12,0,0,4,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
12,0,0,4,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
12,1,0,11,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
12,1,0,12,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
12,1,0,12,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
13,0,0,4,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
13,0,0,5,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
13,0,0,5,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
13,1,0,12,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
13,1,0,13,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
13,1,0,13,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
14,0,0,5,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
14,0,0,6,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
14,0,0,6,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
14,1,0,13,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
14,1,0,14,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
14,1,0,14,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
15,0,0,6,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
15,0,0,7,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
15,0,0,7,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
15,1,0,14,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
15,1,0,15,1,"MOVI r2, 0",ISSUE,11111111111111111111111111111111,1,1,"",,,
15,1,0,15,1,"MOVI r2, 0",EXECUTE,11111111111111111111111111111111,1,0,"",,,
16,0,0,7,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
16,0,0,0,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
16,0,0,0,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
16,1,0,15,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
16,1,0,8,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
16,1,0,8,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
17,0,0,0,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
17,0,0,1,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
17,0,0,1,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
17,1,0,8,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
17,1,0,9,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
17,1,0,9,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
18,0,0,1,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
18,0,0,2,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
18,0,0,2,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
18,1,0,9,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
18,1,0,10,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
18,1,0,10,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
19,0,0,2,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
19,0,0,3,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
19,0,0,3,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
19,1,0,10,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
19,1,0,11,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
19,1,0,11,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
20,0,0,3,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
20,0,0,4,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
20,0,0,4,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
20,1,0,11,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
20,1,0,12,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
20,1,0,12,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
21,0,0,4,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
21,0,0,5,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
21,0,0,5,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
21,1,0,12,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
21,1,0,13,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
21,1,0,13,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
22,0,0,5,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
22,0,0,6,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
22,0,0,6,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
22,1,0,13,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
22,1,0,14,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
22,1,0,14,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
23,0,0,6,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
23,0,0,7,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
23,0,0,7,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
23,1,0,14,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
23,1,0,15,2,"SETP.EQ p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
23,1,0,15,2,"SETP.EQ p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
24,0,0,7,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
24,0,0,0,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
24,1,0,15,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
24,1,0,8,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
25,0,0,1,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
25,1,0,9,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
26,0,0,2,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
26,1,0,10,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
27,0,0,3,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
27,1,0,11,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
28,0,0,4,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
28,1,0,12,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
29,0,0,5,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
29,1,0,13,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
30,0,0,6,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
30,1,0,14,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
31,0,0,7,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
31,1,0,15,3,"BRA.P p0, writer",ISSUE,11111111111111111111111111111111,1,1,"",,,
32,0,0,0,7,"MOVI r3, 99",ISSUE,11111111111111111111111111111111,1,1,"",,,
32,0,0,0,7,"MOVI r3, 99",EXECUTE,11111111111111111111111111111111,1,0,"",,,
32,1,0,8,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
32,1,0,8,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
33,0,0,0,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
33,0,0,1,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
33,0,0,1,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
33,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
33,1,0,9,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
33,1,0,9,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
34,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
34,0,0,2,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
34,0,0,2,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
34,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
34,1,0,9,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
34,1,0,10,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
34,1,0,10,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
35,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
35,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
35,0,0,3,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
35,0,0,3,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
35,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
35,1,0,9,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
35,1,0,10,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
35,1,0,11,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
35,1,0,11,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
36,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,0,0,3,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,0,0,4,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
36,0,0,4,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
36,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,1,0,9,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,1,0,10,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,1,0,11,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
36,1,0,12,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
36,1,0,12,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
37,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,0,0,3,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,0,0,4,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,0,0,5,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
37,0,0,5,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
37,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,1,0,9,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,1,0,10,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,1,0,11,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,1,0,12,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
37,1,0,13,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
37,1,0,13,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
38,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,0,0,3,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,0,0,4,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,0,0,5,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,0,0,6,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
38,0,0,6,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
38,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,1,0,9,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,1,0,10,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,1,0,11,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,1,0,12,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,1,0,13,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
38,1,0,14,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
38,1,0,14,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
39,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,0,0,3,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,0,0,4,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,0,0,5,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,0,0,6,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,0,0,7,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
39,0,0,7,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
39,1,0,8,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,9,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,10,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,11,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,12,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,13,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,14,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
39,1,0,15,4,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
39,1,0,15,5,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
39,1,0,8,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,9,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,10,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,11,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,12,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,13,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,14,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
39,1,0,15,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
40,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,3,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,4,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,5,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,6,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,7,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
40,0,0,0,8,"ST.SHARED [r0 + 0], r3",ISSUE,11111111111111111111111111111111,1,1,"",,,
40,0,0,0,8,"ST.SHARED [r0 + 0], r3",EXECUTE,11111111111111111111111111111111,1,0,"",,,
40,1,0,8,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
40,1,0,8,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
41,0,0,1,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,2,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,3,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,4,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,5,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,6,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,7,5,"",BARRIER_WAIT,11111111111111111111111111111111,0,0,"barrier",,,
41,0,0,0,9,"BAR.SYNC",ISSUE,11111111111111111111111111111111,1,1,"",,,
41,0,0,0,10,"BAR.SYNC",BARRIER_WAIT,11111111111111111111111111111111,1,0,"",,,
41,0,0,0,10,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,1,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,2,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,3,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,4,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,5,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,6,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,0,0,7,5,"",BARRIER_RELEASE,11111111111111111111111111111111,1,0,"",,,
41,1,0,9,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
41,1,0,9,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
42,0,0,1,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
42,0,0,1,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
42,1,0,10,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
42,1,0,10,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
43,0,0,2,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
43,0,0,2,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
43,1,0,11,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
43,1,0,11,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
